-7.22712174989283,-7.22712174989283,1593.1,10/21/2018 7:46:39 AM,22.6
-7.22712870687246,-7.22712870687246,1594.87,10/21/2018 7:46:53 AM,22.6
-7.22713792696595,-7.22713792696595,1595.48,10/21/2018 7:47:11 AM,22.6
-7.22716759890318,-7.22716759890318,1597.75,10/21/2018 7:47:26 AM,22.6
-7.22717204131186,-7.22717204131186,1600.16,10/21/2018 7:47:42 AM,22.7
-7.2271924931556,-7.2271924931556,1602.33,10/21/2018 7:47:56 AM,22.7
-7.22721906378865,-7.22721906378865,1605.02,10/21/2018 7:48:13 AM,22.7
-7.22724320366979,-7.22724320366979,1606.82,10/21/2018 7:48:30 AM,22.7
-7.22723624669015,-7.22723624669015,1607.38,10/21/2018 7:48:56 AM,23.1
-7.22725879400969,-7.22725879400969,1608.98,10/21/2018 7:49:10 AM,23.1
-7.22728637047112,-7.22728637047112,1612.3,10/21/2018 7:49:24 AM,23.1
-7.22730648703873,-7.22730648703873,1615.44,10/21/2018 7:49:39 AM,23.6
-7.22732643596828,-7.22732643596828,1617.74,10/21/2018 7:49:54 AM,23.6
-7.22735275514424,-7.22735275514424,1618.28,10/21/2018 7:50:09 AM,23.6
-7.22738544456661,-7.22738544456661,1620.65,10/21/2018 7:50:26 AM,23.6
-7.22738795913756,-7.22738795913756,1620.46,10/21/2018 7:50:27 AM,23.6
-7.22740665078163,-7.22740665078163,1622.42,10/21/2018 7:50:44 AM,23.4
-7.22741436213255,-7.22741436213255,1624.47,10/21/2018 7:50:51 AM,23.4
-7.2274290304631,-7.2274290304631,1625.29,10/21/2018 7:51:03 AM,23.4
-7.22742567770183,-7.22742567770183,1626.21,10/21/2018 7:51:27 AM,23.4
-7.22743313759565,-7.22743313759565,1626.07,10/21/2018 7:51:49 AM,23.7
-7.2274240013212,-7.2274240013212,1626.19,10/21/2018 7:52:13 AM,23.7
-7.2274184692651,-7.2274184692651,1626.32,10/21/2018 7:52:40 AM,23.7
-7.2274118475616,-7.2274118475616,1626.35,10/21/2018 7:53:10 AM,23.8
-7.22741050645709,-7.22741050645709,1626.7,10/21/2018 7:53:37 AM,23.8
-7.2274187207222,-7.2274187207222,1626.82,10/21/2018 7:54:09 AM,23.7
-7.22741578705609,-7.22741578705609,1626.75,10/21/2018 7:54:49 AM,23.7
-7.22742299549282,-7.22742299549282,1627.12,10/21/2018 7:55:19 AM,23.7
-7.22741612233222,-7.22741612233222,1627.16,10/21/2018 7:55:52 AM,23.5
-7.22741444595158,-7.22741444595158,1627.59,10/21/2018 7:56:17 AM,23.5
-7.22742148675025,-7.22742148675025,1628.71,10/21/2018 7:56:32 AM,23.5
-7.22742894664407,-7.22742894664407,1631.75,10/21/2018 7:56:47 AM,23.6
-7.2274343110621,-7.2274343110621,1634.76,10/21/2018 7:57:06 AM,23.6
-7.22743204794824,-7.22743204794824,1637.97,10/21/2018 7:57:22 AM,23.6
-7.22741981036961,-7.22741981036961,1641.1,10/21/2018 7:57:43 AM,23.6
-7.22749155946076,-7.22749155946076,1644.12,10/21/2018 7:57:59 AM,23.6
-7.2275844309479,-7.2275844309479,1645.46,10/21/2018 7:58:18 AM,23.3
-7.22759080119431,-7.22759080119431,1648.52,10/21/2018 7:58:32 AM,23.3
-7.22758107818663,-7.22758107818663,1649.48,10/21/2018 7:58:51 AM,24.1
-7.22758149728179,-7.22758149728179,1652.33,10/21/2018 7:59:09 AM,24.1
-7.22756213508546,-7.22756213508546,1655.26,10/21/2018 7:59:30 AM,24.1
